product_id,seller_id,category,brand,price,seller_rating,seller_reviews,product_images,description_length,shipping_time_days,spelling_errors,domain_age_days,contact_info_complete,return_policy_clear,payment_methods_count,listing_date,seller_country,shipping_origin,views,purchases,wishlist_adds,certification_badges,warranty_months,bulk_orders,unusual_payment_patterns,ip_location_mismatch,is_counterfeit
89d92030,seller_9866,Fashion,ClassicWear,150.35,4.9,5726,3,698,3,1,3153,True,True,5,2024-06-11,GB,CN,3732,48,39,4,14,False,False,False,False
9489bd63,seller_9824,Pharmaceuticals,MediPharm,67.24,3.2,66,2,199,44,2,301,False,False,2,2024-08-04,US,AU,2432,190,90,4,23,True,False,True,True
f3c984f3,seller_1112,Electronics,DigitalPro,342.25,4.6,8927,8,638,9,1,1233,True,True,5,2023-10-05,JP,DE,2273,170,6,2,1,True,False,False,False
14409331,seller_2041,Pharmaceuticals,GlamourC0,132.5,3.6,2,1,105,36,4,208,False,True,2,2024-10-24,AU,DE,717,34,22,4,13,True,False,False,True
44a799d0,seller_4234,Cosmetics,GlamourCo,63.96,4.8,9855,7,331,2,1,1673,True,True,3,2024-03-19,FR,KR,428,34,19,1,19,False,False,False,False
9cf805be,seller_7620,Electronics,ClassicWear.,47.16,2.0,55,2,152,40,4,250,False,True,2,2025-02-26,JP,FR,1605,137,79,0,5,False,False,False,True
c89f18e0,seller_7470,Cosmetics,PureSkin,363.08,4.6,173,3,221,12,0,599,True,True,3,2024-08-12,AU,DE,3689,129,25,4,10,False,False,False,False
ae7785ba,seller_4045,Fashion,ClassicWear,48.21,2.6,32,1,165,43,2,352,False,False,2,2025-03-24,DE,KR,869,60,37,0,16,False,False,False,True
1646b9a7,seller_2051,Electronics,DigitalPro,370.26,3.9,2894,4,810,6,1,2870,True,True,4,2024-12-24,DE,KR,638,16,5,4,10,False,False,True,False
c09f13de,seller_4424,Pharmaceuticals,BioMed Solutions,147.89,3.9,9475,6,860,10,1,2316,True,True,4,2023-12-13,GB,KR,1335,98,47,2,3,False,False,True,False
0d494a96,seller_2022,Luxury Goods,DigitalPr0,153.72,3.0,43,1,92,28,2,349,False,False,1,2025-03-16,FR,KR,459,21,8,2,15,False,False,False,True
21488c2f,seller_1114,Automotive Parts,DigitalPr0,150.82,1.5,17,2,146,33,2,186,True,False,2,2023-10-11,IN,IN,762,0,32,0,14,False,False,False,True
0383edf0,seller_2347,Cosmetics,PureSkin,323.49,4.0,933,6,432,4,0,2984,True,False,3,2023-11-10,IN,FR,3174,247,29,4,14,False,False,False,False
434f4705,seller_5288,Luxury Goods,PremiumCraft,353.99,4.0,503,4,800,11,1,1828,False,True,3,2025-03-01,AU,JP,3194,106,23,0,7,False,False,True,False
59fcc279,seller_8154,Cosmetics,BeautyLux,334.64,4.0,6559,7,699,9,0,1016,True,True,5,2024-02-05,CN,GB,3604,265,80,3,21,False,False,False,False
93e5065c,seller_8016,Pharmaceuticals,BioMed Solutions,76.83,3.9,9591,3,972,9,1,1963,True,True,5,2024-04-06,FR,JP,3600,173,77,1,5,False,False,False,False
f242fe0e,seller_1037,Pharmaceuticals,HealthCare Plus,140.54,3.8,7796,4,570,6,0,3006,True,True,4,2025-06-30,US,KR,4453,212,62,0,9,False,False,False,False
a432846b,seller_6873,Electronics,TechCorp,68.48,4.5,8611,3,424,10,0,3543,True,True,5,2023-08-24,CN,CA,2525,3,7,1,2,False,True,False,False
067e1711,seller_5188,Cosmetics,PureSkin,202.19,3.6,4064,6,839,11,1,1370,True,True,5,2025-04-28,DE,FR,2597,136,44,1,16,False,False,False,False
b2687a2e,seller_4048,Cosmetics,PureSkin,391.73,4.3,3581,6,974,2,1,1625,True,False,4,2024-04-19,IN,DE,2033,56,46,2,6,False,False,True,False
96216745,seller_6618,Pharmaceuticals,BioMed Solutions,352.24,4.4,2412,5,457,12,0,3239,True,False,5,2024-12-02,JP,IN,4815,238,70,0,13,False,True,True,False
20266ae4,seller_8207,Cosmetics,NaturalGlow,277.87,4.9,5877,9,418,1,0,1256,True,True,4,2025-03-07,DE,DE,4702,342,65,3,1,False,False,False,False
723d597c,seller_3272,Cosmetics,BeautyLux,79.46,4.4,1783,9,374,2,0,2136,True,False,4,2024-10-19,GB,GB,2622,256,58,4,18,False,False,False,False
d2f99110,seller_9363,Fashion,NaturalGl0w,20.02,3.0,59,1,110,36,2,45,False,False,1,2024-04-22,CN,AU,3466,94,90,3,3,True,False,False,True
7b1c6d11,seller_7632,Cosmetics,NaturalGlow,477.37,4.9,8892,9,666,2,0,661,True,True,3,2024-06-17,CA,US,1029,86,11,1,10,True,False,False,False
3145e2de,seller_2581,Luxury Goods,ClassicWear.,50.75,1.1,84,2,134,31,3,252,True,False,2,2023-12-18,DE,CN,3967,260,65,3,1,False,False,True,True
5a0fb0cc,seller_2861,Automotive Parts,AutoParts Pro,415.95,4.1,995,9,343,1,0,2711,True,True,5,2025-05-30,AU,KR,2773,244,30,3,9,False,False,False,False
1a9f553d,seller_5668,Luxury Goods,EliteDesign,294.16,5.0,342,9,885,4,0,1863,True,True,3,2024-06-27,KR,DE,3432,282,28,3,5,False,False,False,False
749f7999,seller_5931,Cosmetics,PureSkin,202.9,4.6,5734,4,878,3,1,831,True,True,3,2025-04-12,JP,US,1320,105,37,0,5,False,False,False,False
4aaa4d32,seller_3109,Cosmetics,TechCrop,140.96,1.9,7,2,183,42,3,34,False,False,1,2024-04-11,JP,US,3167,212,64,0,9,True,False,True,True
40a6c900,seller_6378,Cosmetics,NaturalGlow,271.63,4.3,6662,8,535,8,1,2824,True,False,5,2023-10-01,US,GB,614,58,4,0,15,False,False,False,False
c31c9b96,seller_5153,Fashion,TrendSetter,258.51,4.6,2450,4,751,3,0,1289,True,True,5,2025-02-14,US,AU,4539,9,60,0,2,True,False,True,False
69037833,seller_3060,Automotive Parts,VehicleCare,193.31,2.5,5,1,164,40,3,287,False,False,1,2025-05-07,JP,CA,3908,53,20,2,10,False,False,False,True
23bc7fb0,seller_9986,Cosmetics,DigitalPr0,111.21,2.2,23,2,100,25,1,302,False,False,1,2024-09-06,DE,JP,738,29,29,1,9,False,False,False,True
0b18eca0,seller_7315,Fashion,TrendSetter,122.82,4.1,9781,5,628,8,1,1002,True,True,4,2023-08-31,CA,JP,4168,259,15,2,9,False,False,False,False
f9f1a4d8,seller_8979,Automotive Parts,ClassicWear.,198.66,2.7,64,1,94,16,1,261,True,False,1,2024-01-21,US,FR,1524,20,66,3,18,False,False,False,True
0cbbd73b,seller_2495,Pharmaceuticals,HealthCare Plus,68.53,3.0,17,1,152,35,2,125,False,True,1,2023-12-30,JP,GB,4868,320,50,1,1,True,False,False,True
b1e5b419,seller_4517,Pharmaceuticals,FashionForward_,126.0,2.7,84,1,157,41,1,44,False,True,2,2024-09-30,CN,FR,4787,93,95,1,5,True,False,False,True
06cfa5ae,seller_5137,Electronics,CircuitMaster,172.13,4.9,2013,4,367,6,0,1515,True,True,4,2023-11-06,IN,CA,4146,49,2,3,14,False,False,False,False
c231adb6,seller_3192,Luxury Goods,LuxuryBrand,54.5,4.1,9035,8,663,2,1,3582,False,False,4,2024-10-16,GB,IN,25,0,0,1,19,False,False,False,False
7d2e0dd1,seller_7723,Luxury Goods,TechCrop,130.97,3.6,80,1,164,19,2,254,False,False,1,2024-01-18,GB,AU,2018,186,29,0,0,False,False,True,True
14db454b,seller_1878,Pharmaceuticals,BioMed Solutions,59.87,4.9,7956,7,701,7,1,3513,True,False,4,2023-07-22,JP,AU,2522,54,90,2,4,True,False,False,False
e007ccf3,seller_4027,Pharmaceuticals,BioMed Solutions,348.1,4.0,9258,8,894,7,0,1905,True,True,3,2024-05-11,AU,CA,3134,217,72,2,11,False,False,False,False
13dd3cf6,seller_5918,Luxury Goods,ElectroMx,52.64,2.1,93,2,141,42,3,324,False,False,2,2024-11-17,AU,JP,4202,326,72,1,6,True,False,False,True
71625ba8,seller_1243,Luxury Goods,EliteDesign,433.07,4.1,2064,4,933,12,1,463,True,False,3,2024-05-12,CA,IN,4047,258,92,0,1,False,False,False,False
b79a9d56,seller_7544,Pharmaceuticals,WellnessLab,405.31,4.0,7801,4,827,1,0,1412,True,True,5,2024-07-12,IN,US,3930,107,73,1,5,False,False,False,False
46f2411d,seller_6163,Automotive Parts,AutoParts Pro,454.26,3.8,5462,4,587,2,0,2817,True,False,4,2025-04-02,KR,US,2377,225,17,4,12,False,False,True,False
7a4bd1c3,seller_9766,Luxury Goods,LuxuryBrand,487.55,3.9,8196,4,385,9,0,1683,True,True,4,2024-11-30,JP,JP,2044,92,44,4,17,False,False,False,False
f7f4c16a,seller_3437,Fashion,TechCrop,33.62,1.7,38,1,102,40,2,196,False,False,1,2023-11-13,CA,CA,3389,330,85,0,10,False,False,False,True
16e65fa0,seller_1677,Electronics,CircuitMaster,66.53,3.8,6841,8,715,2,0,3515,True,True,5,2023-12-09,IN,KR,4420,237,71,3,11,False,False,False,False
07bf64ab,seller_3184,Cosmetics,GlamourCo,96.9,3.0,54,2,170,17,2,15,False,False,1,2024-05-31,AU,US,4256,179,25,3,6,False,False,False,True
141ea6e4,seller_1685,Luxury Goods,ExclusiveItems,56.07,4.9,8989,3,532,4,0,2993,True,True,4,2023-08-03,GB,GB,2766,196,99,4,6,False,False,True,False
6479b67d,seller_5143,Fashion,StyleHouse,181.62,4.8,2694,7,411,5,1,1808,True,False,3,2025-01-01,GB,CN,4336,66,92,0,3,False,False,True,False
1a03de13,seller_7673,Cosmetics,PureSkin,296.33,4.1,8737,3,330,8,1,2786,True,True,5,2025-04-24,IN,CN,2444,145,79,4,0,False,False,False,False
0a301ef8,seller_5876,Luxury Goods,EliteDesign,496.25,3.8,4691,6,493,12,0,1045,True,True,3,2024-01-13,US,DE,769,75,12,1,18,False,False,False,False
ba683955,seller_1540,Cosmetics,BeautyLux,292.62,3.8,1322,9,702,12,0,3388,True,True,3,2024-07-24,US,CN,520,18,14,2,14,False,False,False,False
1fec93f4,seller_9590,Electronics,ElectroMax,255.23,4.6,8183,7,346,10,0,2744,True,False,3,2024-11-09,CN,FR,3416,208,26,2,22,False,False,False,False
d0cc33d4,seller_4849,Electronics,TechCorp,383.91,4.8,7000,4,718,13,1,3449,True,True,4,2023-11-10,AU,KR,1787,123,51,4,19,False,True,False,False
56cbcc18,seller_8948,Cosmetics,BeautyLu×,117.03,3.8,99,2,65,40,1,16,False,False,1,2025-01-03,DE,CA,2602,181,68,2,19,False,False,False,True
ba1493d6,seller_5554,Fashion,ClassicWear,447.57,4.4,4935,5,933,7,1,3142,True,True,3,2025-01-20,DE,US,829,44,28,0,16,True,False,True,False
edf24c33,seller_8419,Fashion,ClassicWear,494.87,3.6,5291,5,371,11,0,3148,True,True,4,2024-11-09,CN,FR,1442,41,12,2,17,False,False,False,False
6beacf6a,seller_7813,Luxury Goods,PremiumCraft,271.07,4.1,3266,3,367,7,1,2415,True,True,4,2024-11-14,JP,CA,1784,9,64,3,14,False,False,False,False
52b69398,seller_1459,Luxury Goods,DigitalPr0,138.92,1.7,79,2,182,34,1,183,False,True,1,2024-08-02,DE,IN,659,32,15,4,17,False,False,False,True
b2573860,seller_1076,Automotive Parts,PureSk1n,51.51,3.3,73,2,106,43,3,157,True,True,2,2023-12-20,DE,JP,3420,334,91,0,5,False,False,False,True
0ae6535d,seller_9946,Fashion,TrendSetter,198.25,4.1,7407,6,697,1,1,3229,True,True,4,2025-04-22,AU,DE,685,63,31,3,5,False,False,False,False
be7d208b,seller_3661,Cosmetics,NaturalGlow,161.85,4.3,3575,3,741,5,1,3361,True,False,3,2025-06-11,AU,DE,4478,105,73,4,7,False,False,False,False
e3f9fd6e,seller_1382,Pharmaceuticals,MediPharm,251.62,4.0,8477,8,542,11,0,3444,True,False,5,2024-10-30,IN,CN,4291,126,31,3,3,False,True,False,False
73679e17,seller_8898,Cosmetics,CircuitMastr,70.49,2.7,8,2,114,30,3,157,True,False,2,2024-03-26,DE,AU,3055,284,32,3,18,False,False,False,True
ef4bb693,seller_4226,Luxury Goods,TrendSettr,172.59,2.7,10,1,151,15,4,214,False,False,2,2024-07-11,DE,US,1413,110,23,3,17,False,False,False,True
a8cc2fb7,seller_8714,Luxury Goods,ExclusiveItems,286.44,4.9,7678,7,738,9,0,1831,True,True,4,2023-10-19,GB,GB,1743,173,55,2,6,False,True,False,False
03c6f9ee,seller_5783,Automotive Parts,VehicleCare,305.82,4.4,6199,7,397,9,0,1899,False,True,4,2025-06-24,KR,KR,4572,260,83,2,22,False,False,True,False
ec793519,seller_8179,Pharmaceuticals,WellnessLab,65.43,4.6,234,6,889,3,0,2851,True,True,3,2024-03-31,CA,CA,1520,26,32,4,11,False,False,True,False
534445f8,seller_3440,Automotive Parts,MotorMax,156.3,3.6,6868,9,539,3,0,1840,False,True,5,2024-10-30,US,IN,1792,29,70,3,13,False,False,True,False
2ad43236,seller_4300,Fashion,TrendSetter,242.69,3.9,1460,9,825,6,0,2619,True,True,4,2024-10-12,CN,GB,4014,70,85,3,7,False,False,False,False
03b77ca9,seller_1779,Pharmaceuticals,BioMed Solutions,488.16,4.1,2498,3,414,11,0,2826,True,True,5,2023-10-29,AU,AU,2144,188,35,2,2,False,False,False,False
b30a0746,seller_4796,Pharmaceuticals,CircuitMastr,77.94,3.1,76,1,132,21,2,287,True,True,1,2025-04-19,IN,GB,2544,132,80,2,3,False,False,True,True
3e69de7a,seller_8475,Pharmaceuticals,BioMed Solutions,133.67,3.8,1051,8,565,6,0,2182,True,True,5,2025-03-10,CA,US,4820,117,60,2,19,True,False,False,False
bfe34188,seller_7283,Fashion,DigitalPr0,124.0,3.2,38,1,98,24,1,124,False,False,1,2024-06-11,FR,CA,1347,10,63,2,8,False,False,False,True
67191e0d,seller_6637,Automotive Parts,CarTech,220.74,4.1,8864,6,760,11,1,2598,True,True,3,2024-10-22,DE,CN,3256,278,73,1,11,False,True,False,False
04579902,seller_1991,Luxury Goods,EliteDesign,335.25,4.2,5635,3,281,3,1,1995,True,True,3,2024-12-24,FR,FR,4600,169,82,0,6,True,False,False,False
3de47ed1,seller_1986,Cosmetics,NaturalGlow,222.99,3.6,8854,4,566,10,1,3468,False,True,4,2024-02-25,JP,CA,967,11,39,1,16,False,False,False,False
343e5a6c,seller_8906,Electronics,GlamourC0,28.36,3.7,98,1,130,39,1,135,False,True,2,2023-08-06,GB,CN,4292,369,68,3,21,False,False,False,True
5a2ebbb8,seller_1519,Electronics,DigitalPro,66.87,4.5,7681,4,479,4,1,431,True,True,5,2023-12-16,GB,IN,2556,177,46,2,14,False,False,False,False
589b23a6,seller_4403,Luxury Goods,ExclusiveItems,52.72,4.1,892,3,371,3,0,3306,True,True,4,2023-09-11,CN,IN,2264,86,52,1,7,False,True,True,False
2869168e,seller_8384,Fashion,ClassicWear,230.2,4.7,7469,5,766,10,1,1328,True,True,4,2024-06-30,CN,JP,2468,46,39,3,6,True,False,False,False
fbef9221,seller_2732,Electronics,TechCorp,382.32,4.5,9172,5,297,13,0,2584,True,True,5,2025-06-05,GB,CN,811,35,5,0,21,False,False,False,False
beb1706f,seller_8386,Cosmetics,GlamourCo,391.4,3.6,5157,7,711,9,0,3157,True,True,3,2024-02-01,IN,CN,4903,488,71,4,4,False,True,False,False
09984c73,seller_9114,Pharmaceuticals,CircuitMastr,56.29,1.9,8,1,120,24,4,207,True,False,2,2025-02-27,JP,FR,2223,156,45,3,13,False,False,False,True
7ddb0ac7,seller_8318,Pharmaceuticals,MediPharm,464.06,4.6,2140,6,507,10,0,1918,True,True,5,2024-08-30,KR,GB,1698,59,36,3,12,False,False,True,False
176f4f43,seller_3340,Fashion,FashionForward,498.91,4.4,1363,9,813,12,1,3443,True,True,3,2024-07-26,IN,GB,1517,42,50,4,6,True,False,False,False
d8860e33,seller_4345,Automotive Parts,VehicleCare,202.58,4.4,2261,3,324,9,0,3065,False,True,3,2023-11-30,FR,IN,3971,340,61,3,16,True,False,True,False
7488d22a,seller_4530,Electronics,CircuitMaster,407.2,4.2,6719,9,444,1,1,1013,True,True,3,2023-12-18,FR,CN,813,55,24,3,22,False,False,False,False
fbecc8b4,seller_3725,Pharmaceuticals,HealthCare Plus,165.63,3.1,73,1,178,27,1,197,False,True,2,2025-06-15,JP,IN,4609,246,97,3,4,True,False,False,True
e0a71b0e,seller_6021,Cosmetics,ClassicWear.,143.5,2.2,31,2,144,28,3,313,False,False,2,2023-07-06,IN,IN,4340,326,37,3,3,True,False,False,True
3c6a51c4,seller_8796,Automotive Parts,ElectroMx,45.54,1.5,1,1,92,44,1,186,False,True,1,2024-03-22,GB,DE,4068,75,34,4,15,False,False,False,True
f522bbc6,seller_4481,Automotive Parts,FashionForward_,72.26,1.6,50,1,140,31,3,320,False,False,1,2025-06-29,CN,GB,2127,130,86,3,8,True,False,False,True
179f5834,seller_1598,Pharmaceuticals,BioMed Solutions,382.92,4.5,6162,9,210,1,0,3304,True,True,5,2024-11-12,IN,JP,833,68,29,1,14,False,False,False,False
6b59dea3,seller_1043,Electronics,ElectroMax,97.81,4.0,6800,5,644,10,0,3037,True,True,5,2023-09-16,CA,GB,2934,109,94,1,5,False,False,False,False
b6ec210d,seller_9362,Cosmetics,GlamourCo,407.09,4.1,5606,9,766,5,1,2484,True,True,3,2025-06-24,AU,GB,4351,140,36,0,23,False,False,False,False
984e9eca,seller_3207,Luxury Goods,ExclusiveItems,432.62,3.9,912,5,906,1,0,2331,True,True,3,2024-03-20,CN,FR,4849,360,44,3,8,False,False,False,False
d53f2e16,seller_6221,Cosmetics,BeautyLux,465.66,4.4,4480,7,996,9,0,2090,True,True,5,2024-04-28,CA,IN,488,26,22,1,4,False,False,False,False
ee866671,seller_1033,Pharmaceuticals,HealthCare Plus,26.67,2.0,19,2,150,30,2,4,False,True,2,2023-09-26,FR,GB,305,4,3,0,21,False,False,False,True
ffc4665c,seller_7707,Pharmaceuticals,BeautyLu×,35.89,3.3,66,2,163,36,2,12,False,True,1,2024-08-13,FR,GB,3314,1,0,3,7,False,False,False,True
dbaf89b9,seller_1976,Pharmaceuticals,HealthCare Plus,273.41,4.6,437,6,476,10,0,1492,True,False,3,2023-12-11,KR,JP,4988,197,13,4,7,False,False,False,False
ea204edd,seller_9351,Automotive Parts,AutoParts Pro,18.86,1.7,13,2,159,30,2,110,False,False,1,2023-07-20,DE,CN,4949,54,79,1,6,False,True,False,True
f3e23aa8,seller_4747,Automotive Parts,MotorMax,224.72,4.6,2895,3,432,8,0,3481,False,True,4,2024-06-19,JP,GB,1959,179,78,3,3,False,False,False,False
0226a395,seller_4585,Cosmetics,PureSkin,62.25,4.4,9063,4,287,7,0,3094,True,True,4,2024-02-24,CA,CN,2838,277,16,2,16,False,False,False,False
e78b5466,seller_5590,Automotive Parts,CarTech,173.77,4.4,2918,8,448,6,0,1103,True,True,3,2024-05-31,JP,CN,4140,406,71,1,9,False,False,False,False
3d875807,seller_3716,Electronics,TechCorp,388.89,4.7,1658,9,775,1,1,1608,True,True,4,2023-08-09,GB,AU,4312,273,81,4,17,True,False,False,False
a3313c28,seller_7323,Fashion,StyleHouse,107.77,2.4,4,1,163,26,1,184,True,False,2,2025-02-24,US,CN,4705,82,19,2,8,False,False,False,True
f20707a2,seller_1746,Automotive Parts,AutoParts Pro,133.01,4.2,8622,4,943,7,0,2049,True,True,3,2023-12-23,DE,KR,2194,10,64,1,9,False,False,True,False
6b25c78d,seller_3711,Fashion,GlamourC0,71.86,3.6,55,1,163,22,4,78,False,False,2,2024-01-26,IN,FR,3056,21,46,3,6,False,False,False,True
df92c096,seller_1265,Automotive Parts,CarTech,297.36,4.3,7755,4,973,5,1,486,True,True,3,2025-01-09,FR,CA,37,2,0,4,15,False,False,False,False
1e834df6,seller_6078,Automotive Parts,VehicleCare,439.31,3.9,1185,6,315,6,1,465,True,True,5,2025-05-28,KR,DE,3058,287,1,3,15,False,False,False,False
8b12571c,seller_9839,Automotive Parts,CarTech,52.21,1.0,66,2,103,33,4,33,False,True,2,2025-05-28,DE,KR,2305,151,52,1,21,False,False,False,True
5a816c9d,seller_4853,Pharmaceuticals,HealthCare Plus,255.4,3.6,8375,6,293,6,0,914,True,True,3,2023-09-27,CN,US,4692,127,72,1,5,True,False,False,False
b1280bec,seller_8156,Luxury Goods,LuxuryBrand,73.95,4.6,1667,6,725,6,1,3588,True,True,5,2023-07-28,GB,KR,531,42,15,1,6,False,False,True,False
75a8de6f,seller_7714,Fashion,FashionForward,98.85,3.7,978,4,842,1,0,819,True,False,4,2024-03-30,GB,AU,3241,86,16,0,20,False,False,False,False
21f55125,seller_2820,Automotive Parts,VehicleCare,401.97,4.3,183,4,865,8,0,1500,True,True,5,2024-08-06,US,KR,4635,167,62,1,10,False,False,True,False
f646f81b,seller_7581,Electronics,ElectroMax,29.49,3.2,2,1,148,22,3,296,False,True,2,2025-07-01,CN,DE,3073,19,14,4,4,False,True,False,True
240029a6,seller_5191,Luxury Goods,LuxuryBrand,494.94,3.7,5593,7,231,11,0,669,True,True,3,2023-09-13,DE,IN,1099,8,37,4,5,False,True,False,False
3c2a2cfe,seller_7738,Pharmaceuticals,WellnessLab,499.84,3.8,4557,6,727,9,0,904,False,True,4,2025-01-22,JP,US,3866,320,12,3,14,False,True,False,False
59c6b82d,seller_8940,Cosmetics,StyleHous,117.93,1.8,51,2,72,23,4,244,True,False,1,2025-01-14,GB,DE,4009,45,16,2,3,False,False,False,True
0234cf12,seller_3917,Fashion,StyleHouse,244.99,3.8,1272,8,776,12,1,3443,True,True,4,2023-12-17,CA,US,3023,13,93,1,11,False,False,False,False
b383e030,seller_5942,Luxury Goods,LuxuryBrand,106.94,4.5,8002,4,921,5,1,2755,True,True,4,2024-05-13,US,CN,172,14,6,2,7,False,False,False,False
5d69edb3,seller_8805,Pharmaceuticals,MediPharm,146.04,4.6,8705,4,841,11,0,1033,True,True,4,2024-02-29,CN,KR,978,40,37,4,9,False,False,False,False
66c763c1,seller_8409,Cosmetics,PureSkin,167.82,4.7,4919,3,363,8,1,569,True,True,4,2024-01-03,JP,JP,2889,278,60,0,17,False,True,True,False
a8536c6c,seller_3577,Luxury Goods,EliteDesign,46.97,1.4,94,1,197,29,2,259,False,True,2,2023-12-19,IN,AU,1245,34,18,1,2,False,True,False,True
d542479e,seller_6217,Pharmaceuticals,WellnessLab,143.36,2.9,48,2,154,26,2,223,False,True,2,2024-11-05,CA,DE,1767,67,77,2,20,False,False,True,True
a983314b,seller_7898,Electronics,TechCorp,392.45,4.1,1974,6,489,9,0,578,False,True,3,2024-04-01,KR,CN,1598,145,6,2,9,False,False,False,False
d52acf11,seller_7914,Fashion,FashionForward,345.55,4.0,1736,9,648,4,0,1609,True,True,4,2024-09-08,DE,US,2522,162,86,2,20,True,False,False,False
19763d99,seller_4635,Electronics,ElectroMax,171.06,2.3,83,2,122,29,4,62,False,False,1,2024-01-20,IN,CA,571,0,6,3,11,True,False,False,True
d6d81a8d,seller_7822,Cosmetics,GlamourCo,90.97,4.4,2604,8,908,4,0,366,True,True,3,2023-08-21,DE,CN,4519,437,81,1,11,True,False,False,False
1ff8cc7c,seller_3249,Electronics,CircuitMaster,50.01,4.3,5779,8,668,6,0,1777,True,True,4,2024-08-11,KR,DE,2249,106,65,3,4,False,False,False,False
be0d174e,seller_5942,Cosmetics,GlamourCo,182.65,4.5,5285,5,387,10,0,2949,False,True,4,2023-08-10,CN,KR,4814,245,39,3,17,False,False,False,False
5b1a1a51,seller_2568,Automotive Parts,MotorMax,107.06,3.7,8265,7,880,8,1,1814,True,True,5,2023-12-07,JP,DE,1332,92,37,0,21,False,False,False,False
3c9ae33e,seller_5639,Electronics,CircuitMaster,397.35,4.7,6009,8,295,7,0,1705,True,True,4,2023-11-16,FR,CA,1524,131,44,3,14,False,False,False,False
464ce47e,seller_4225,Automotive Parts,AutoParts Pro,103.0,3.6,4908,9,841,10,1,2602,True,False,5,2024-09-11,DE,CN,1024,82,37,4,4,False,True,False,False
f003d491,seller_4043,Pharmaceuticals,HealthCare Plus,348.94,4.6,8962,4,725,9,0,1606,True,True,4,2025-03-08,JP,AU,3182,228,70,1,17,False,False,True,False
ee5f4a69,seller_8897,Pharmaceuticals,WellnessLab,411.93,3.7,5872,7,600,9,1,391,True,True,3,2024-04-17,DE,CN,2479,13,13,3,4,False,False,True,False
5e5aa3cb,seller_4649,Fashion,StyleHouse,334.12,3.7,4480,3,244,4,1,1276,True,False,4,2023-12-01,IN,IN,1824,67,19,0,19,False,False,False,False
441da3e3,seller_3408,Cosmetics,BeautyLux,253.25,4.2,5969,8,281,11,0,707,True,True,3,2025-01-13,IN,JP,1864,159,65,3,12,True,False,False,False
f93f7c67,seller_8755,Electronics,BeautyLu×,134.67,2.3,67,2,83,14,3,272,True,False,2,2024-09-30,JP,DE,804,18,27,2,18,False,False,False,True
30d585a9,seller_3621,Electronics,TechCorp,262.02,4.8,2696,5,864,5,1,1503,False,True,3,2025-02-21,US,FR,2738,141,53,1,23,True,False,False,False
60d71969,seller_9426,Fashion,FashionForward,129.15,4.9,5018,6,410,4,0,1585,False,True,3,2025-05-04,CA,DE,2770,102,33,4,16,True,False,False,False
f69cb9d3,seller_5117,Luxury Goods,LuxuryBrand,228.98,3.9,7717,5,611,3,1,1633,True,True,3,2024-10-28,GB,US,2125,135,59,0,3,True,False,False,False
86095c5f,seller_9369,Cosmetics,CircuitMastr,173.36,1.5,55,2,181,33,2,200,False,False,1,2025-03-12,FR,GB,940,24,13,3,14,False,False,False,True
3b6ee6bd,seller_8721,Luxury Goods,CircuitMastr,47.06,2.0,73,1,173,36,4,68,False,True,1,2023-10-01,AU,JP,2167,40,49,3,5,False,False,False,True
e102b988,seller_3127,Luxury Goods,LuxuryBrand,54.38,4.0,1308,5,855,4,1,1478,True,True,4,2024-08-09,JP,KR,3649,178,52,0,3,False,False,False,False
14650800,seller_9572,Luxury Goods,LuxuryBrand,143.83,4.4,2009,6,262,2,0,1312,True,True,3,2024-05-10,JP,KR,1714,53,29,2,23,False,False,True,False
d6c087d0,seller_5739,Luxury Goods,ExclusiveItems,179.69,3.6,3547,4,673,9,1,2507,True,False,3,2024-11-10,GB,CA,1441,82,28,4,17,False,True,False,False
1d80686f,seller_4894,Cosmetics,PureSkin,156.2,4.0,4120,3,775,3,1,1307,True,True,4,2025-01-18,DE,US,3329,111,68,2,5,False,False,False,False
6d7a6eed,seller_6635,Pharmaceuticals,WellnessLab,196.72,4.0,358,9,357,10,1,1185,True,True,3,2025-01-01,DE,FR,4674,437,27,4,7,False,False,False,False
92c95956,seller_6140,Pharmaceuticals,MediPharm,222.78,4.6,8101,8,559,3,0,1545,True,True,3,2024-10-10,CA,AU,2696,111,33,2,3,False,False,False,False
ba9f3c92,seller_4600,Electronics,TechCorp,102.25,3.8,491,8,558,1,1,1285,True,True,4,2023-07-05,CA,CN,4518,298,72,4,17,False,False,False,False
a2985835,seller_8328,Luxury Goods,ElectroMx,137.48,3.2,91,1,121,28,2,220,True,True,2,2024-10-15,US,JP,2447,114,75,4,6,False,False,False,True
6227a794,seller_9155,Automotive Parts,MotorMax,386.84,3.6,4752,7,602,5,1,2853,True,True,3,2023-07-25,AU,IN,1888,186,89,2,1,False,False,True,False
93420434,seller_7444,Fashion,ClassicWear.,116.5,3.4,82,1,78,38,4,17,False,False,1,2025-05-10,IN,GB,1850,86,17,2,19,False,True,True,True
58f03798,seller_6340,Automotive Parts,StyleHous,14.42,3.6,42,2,155,41,3,21,False,False,2,2024-03-12,FR,GB,3902,86,51,4,21,False,False,True,True
bae2d8c9,seller_1165,Cosmetics,PureSkin,165.96,4.9,3150,3,782,11,0,1063,True,False,5,2025-05-18,US,CA,264,13,11,0,1,True,False,False,False
